"","trip_id","bikeid","checkout_time","station_id","name","subscriber_type","month","year","latitude","longitude"
"7928",9900113104,260,19:12:00,2540,"17th & Guadalupe","Walk Up",4,2015,30.27974,-97.74254
"7929",9900246901,169,07:12:00,2498,"Convention Center / 4th St. @ MetroRail","Annual Membership (Austin B-cycle)",9,2014,30.26483,-97.739
"7930",10627322,815,13:41:10,2711,"Barton Springs @ Kinney Ave","Walk Up",6,2016,30.262,-97.76118
"7931",12340859,478,14:43:32,2563,"Davis at Rainey Street","Walk Up",10,2016,30.26019,-97.73845
"7932",9900111065,852,16:12:00,2495,"4th & Congress","Walk Up",4,2015,30.26634,-97.74378
"7933",9900150192,936,12:12:00,2495,"4th & Congress","Local30",5,2015,30.26634,-97.74378
"7934",9900084835,176,16:12:00,2536,"Waller & 6th St.","Walk Up",3,2015,30.26461,-97.73049
"7935",9900220249,805,18:12:00,2502,"Barton Springs & Riverside","24-Hour Kiosk (Austin B-cycle)",8,2014,30.2587,-97.74872
"7936",10006313,555,19:51:47,2501,"5th & Bowie","Local365",5,2016,30.2696,-97.75332
"7937",9900239522,685,11:12:00,2496,"8th & Congress","24-Hour Kiosk (Austin B-cycle)",9,2014,30.2698,-97.74186
"7938",10993542,749,11:31:21,2711,"Barton Springs @ Kinney Ave","Local365",7,2016,30.262,-97.76118
"7939",9900289359,55,21:12:43,2536,"Waller & 6th St.","Walk Up",10,2015,30.26461,-97.73049
"7940",12770486,391,12:48:37,2574,"Zilker Park","Weekender",11,2016,30.2659,-97.76822
"7941",9900211559,281,12:12:00,NA,"ACC - West & 12th","Walk Up",7,2015,NA,NA
"7942",9167161,991,12:52:53,2540,"17th & Guadalupe","Local30",3,2016,30.27974,-97.74254
"7943",10001228,553,13:00:21,2567,"Palmer Auditorium","Walk Up",5,2016,30.25971,-97.75346
"7944",9900030332,79,15:12:00,2572,"Barton Springs Pool","Walk Up",2,2015,30.26452,-97.7712
"7945",10663533,460,06:49:05,2542,"Plaza Saltillo","Local365",6,2016,30.26217,-97.72743
"7946",9900019298,446,11:12:42,2570,"South Congress & Academy","Founding Member",1,2016,30.25226,-97.74854
"7947",12598430,260,14:51:08,2501,"5th & Bowie","Local365",10,2016,30.2696,-97.75332
"7948",9900078911,878,14:12:00,2499,"City Hall / Lavaca & 2nd","Local365",3,2015,30.26476,-97.74678
"7949",9900002868,429,11:12:00,2500,"Republic Square","Annual Membership (Austin B-cycle)",1,2014,30.26751,-97.74802
"7950",9900199967,220,20:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",7,2015,NA,NA
"7951",12722239,254,11:42:38,2568,"East 11th St. at Victory Grill","Walk Up",11,2016,30.26896,-97.72843
"7952",12505672,683,13:11:42,3513,"South Congress & Barton Springs at the Austin American-Statesman","Walk Up",10,2016,30.25839,-97.74592
"7953",9900166020,201,12:12:00,2501,"5th & Bowie","24-Hour Kiosk (Austin B-cycle)",6,2014,30.2696,-97.75332
"7954",9900029899,907,15:12:00,2494,"2nd & Congress","Local365",2,2015,30.26408,-97.74355
"7955",12954729,284,11:02:03,2552,"3rd & West","Local365",11,2016,30.2678,-97.75189
"7956",9900267201,398,16:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",10,2014,30.26476,-97.74678
"7957",11723929,78,16:43:32,2823,"Capital Metro HQ - East 5th at Broadway","Local365",9,2016,30.2563,-97.71007
"7958",9900092224,871,10:12:00,2572,"Barton Springs Pool","Walk Up",3,2015,30.26452,-97.7712
"7959",8831602,852,17:41:01,2542,"Plaza Saltillo","Walk Up",2,2016,30.26217,-97.72743
"7960",9900181240,655,17:12:00,2549,"Long Center @ South 1st & Riverside","Walk Up",6,2015,30.25941,-97.74971
"7961",9900109541,685,12:12:00,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Walk Up",4,2015,30.27336,-97.73805
"7962",9900188883,276,15:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26476,-97.74678
"7963",9900176499,24,16:12:00,2537,"West & 6th St.","Local365",6,2015,30.27041,-97.75046
"7964",12853298,100,09:48:08,3390,"Brazos & 6th","Walk Up",11,2016,30.26754,-97.74154
"7965",9900200955,240,20:12:00,2575,"Riverside @ S. Lamar","Walk Up",7,2015,30.26446,-97.75665
"7966",9900204652,610,10:12:00,2502,"Barton Springs & Riverside","Local365",7,2015,30.2587,-97.74872
"7967",15161949,230,11:24:47,2548,"UT West Mall @ Guadalupe","Explorer",NA,NA,30.28576,-97.74181
"7968",9970321,897,21:23:30,2565,"Trinity & 6th Street","Local365",5,2016,30.26735,-97.73933
"7969",9900214763,924,14:12:00,2563,"Davis at Rainey Street","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26019,-97.73845
"7970",9900169917,360,19:12:00,2711,"Barton Springs @ Kinney Ave","Local365",6,2015,30.262,-97.76118
"7971",9900016528,414,16:12:00,2575,"Riverside @ S. Lamar","Walk Up",1,2016,30.26446,-97.75665
"7972",14610645,862,08:04:02,2501,"5th & Bowie","Local365",4,2017,30.2696,-97.75332
"7973",9900193273,207,14:12:00,2570,"South Congress & Academy","24-Hour Kiosk (Austin B-cycle)",7,2014,30.25226,-97.74854
"7974",15363888,473,20:07:08,2572,"Barton Springs Pool","Weekender",NA,NA,30.26452,-97.7712
"7975",9003978,410,18:14:39,2567,"Palmer Auditorium","Walk Up",3,2016,30.25971,-97.75346
"7976",14339971,866,00:53:39,2563,"Davis at Rainey Street","Local365",4,2017,30.26019,-97.73845
"7977",9900135295,75,15:12:00,2567,"Palmer Auditorium","24-Hour Kiosk (Austin B-cycle)",5,2014,30.25971,-97.75346
"7978",13782003,306,14:23:36,2575,"Riverside @ S. Lamar","Walk Up",2,2017,30.26446,-97.75665
"7979",11357530,894,11:13:56,2707,"Rainey St @ Cummings","Walk Up",8,2016,30.25579,-97.73982
"7980",9900049874,72,11:12:00,2542,"Plaza Saltillo","Annual Membership (Austin B-cycle)",3,2014,30.26217,-97.72743
"7981",11488816,578,08:50:13,2575,"Riverside @ S. Lamar","Local365",8,2016,30.26446,-97.75665
"7982",9221989,549,12:43:34,2707,"Rainey St @ Cummings","Walk Up",3,2016,30.25579,-97.73982
"7983",9034227,920,19:27:25,2711,"Barton Springs @ Kinney Ave","Walk Up",3,2016,30.262,-97.76118
"7984",9900020630,884,08:12:40,1008,"Nueces @ 3rd","Local30",1,2016,30.26694,-97.74939
"7985",9900219022,747,18:12:00,2707,"Rainey St @ Cummings","24-Hour Kiosk (Austin B-cycle)",8,2014,30.25579,-97.73982
"7986",13626549,391,15:27:14,2501,"5th & Bowie","Local365",2,2017,30.2696,-97.75332
"7987",11181380,104,12:15:20,2549,"Long Center @ South 1st & Riverside","Walk Up",7,2016,30.25941,-97.74971
"7988",9900178270,728,11:12:00,2536,"Waller & 6th St.","Walk Up",6,2015,30.26461,-97.73049
"7989",9900104550,513,11:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",4,2014,30.26476,-97.74678
"7990",9900120745,849,22:12:00,2538,"Bullock Museum @ Congress & MLK","Walk Up",4,2015,30.28039,-97.73809
"7991",11077283,839,12:24:37,2494,"2nd & Congress","Walk Up",7,2016,30.26408,-97.74355
"7992",9900243500,947,12:12:00,2707,"Rainey St @ Cummings","Annual Membership (Austin B-cycle)",9,2014,30.25579,-97.73982
"7993",11777469,882,18:10:41,2547,"Guadalupe & 21st","Walk Up",9,2016,30.28395,-97.74198
"7994",14931329,735,15:15:20,2566,"Pfluger Bridge @ W 2nd Street","Weekender",5,2017,30.26717,-97.75484
"7995",9900051389,559,18:12:00,2563,"Davis at Rainey Street","Semester Membership (Austin B-cycle)",3,2014,30.26019,-97.73845
"7996",9900302694,919,12:12:59,2495,"4th & Congress","Local365",10,2015,30.26634,-97.74378
"7997",15183795,410,17:54:44,2501,"5th & Bowie","Local365+Guest Pass",NA,NA,30.2696,-97.75332
"7998",9900263209,852,14:12:47,2574,"Zilker Park","Walk Up",9,2015,30.2659,-97.76822
"7999",13804571,685,12:37:08,2822,"East 6th at Robert Martinez","Local365",2,2017,30.26032,-97.71899
"8000",15202266,661,09:36:46,3293,"East 2nd & Pedernales","Walk Up",NA,NA,30.25542,-97.71665
"8001",9900061682,800,16:12:00,NA,"ACC - West & 12th","24-Hour Kiosk (Austin B-cycle)",3,2014,NA,NA
"8002",9900099188,869,14:12:00,2569,"East 11th St. & San Marcos","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26968,-97.73074
"8003",9026484,579,13:24:18,2562,"San Jacinto & 8th Street","Founding Member",3,2016,30.26912,-97.73986
"8004",14379975,85,21:44:24,2539,"Convention Center / 3rd & Trinity","Walk Up",4,2017,30.26426,-97.74023
"8005",14079136,197,15:09:18,3513,"South Congress & Barton Springs at the Austin American-Statesman","Walk Up",3,2017,30.25839,-97.74592
"8006",14424109,373,08:10:54,2707,"Rainey St @ Cummings","Local365",4,2017,30.25579,-97.73982
"8007",14351871,560,18:44:32,3292,"East 4th & Chicon","Local365",4,2017,30.25987,-97.72373
"8008",9900227744,281,13:12:00,2538,"Bullock Museum @ Congress & MLK","Weekender",8,2015,30.28039,-97.73809
"8009",9900012890,140,12:12:32,2572,"Barton Springs Pool","Walk Up",1,2016,30.26452,-97.7712
"8010",9900336279,223,15:12:00,2499,"City Hall / Lavaca & 2nd","Local365",12,2014,30.26476,-97.74678
"8011",9900350747,311,08:12:52,2537,"West & 6th St.","Founding Member",12,2015,30.27041,-97.75046
"8012",10105987,2459,14:31:48,2563,"Davis at Rainey Street","Walk Up",5,2016,30.26019,-97.73845
"8013",9900138878,41,13:12:00,2575,"Riverside @ S. Lamar","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26446,-97.75665
"8014",11549823,95,10:45:24,2548,"UT West Mall @ Guadalupe","Weekender",8,2016,30.28576,-97.74181
"8015",9900090683,105,15:12:00,2497,"Capitol Station / Congress & 11th","Walk Up",3,2015,30.2726,-97.74127
"8016",14896482,553,11:53:22,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",5,2017,30.26717,-97.75484
"8017",9852977,417,02:55:44,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",5,2016,30.26717,-97.75484
"8018",9900200845,452,18:12:00,2494,"2nd & Congress","Annual Membership (GREENbike)",7,2015,30.26408,-97.74355
"8019",8956531,104,17:26:03,2504,"South Congress & Elizabeth","Founding Member",3,2016,30.24891,-97.75019
"8020",8768513,507,14:15:17,2549,"Long Center @ South 1st & Riverside","Walk Up",2,2016,30.25941,-97.74971
"8021",9900060879,920,19:12:00,2570,"South Congress & Academy","24-Hour Kiosk (Austin B-cycle)",3,2014,30.25226,-97.74854
"8022",9900187069,572,13:12:00,2566,"Pfluger Bridge @ W 2nd Street","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26717,-97.75484
"8023",9900082440,775,17:12:00,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",3,2015,30.26483,-97.739
"8024",9900265900,242,13:12:00,2495,"4th & Congress","Annual Membership (Austin B-cycle)",10,2014,30.26634,-97.74378
"8025",9900224576,561,10:12:00,2494,"2nd & Congress","Walk Up",8,2015,30.26408,-97.74355
"8026",9900278817,956,12:12:00,2707,"Rainey St @ Cummings","24-Hour Kiosk (Austin B-cycle)",10,2014,30.25579,-97.73982
"8027",12177021,40,09:25:48,3390,"Brazos & 6th","Walk Up",10,2016,30.26754,-97.74154
"8028",13914482,270,16:56:17,2540,"17th & Guadalupe","Local365",3,2017,30.27974,-97.74254
"8029",9900221661,152,11:12:00,2549,"Long Center @ South 1st & Riverside","24-Hour Kiosk (Austin B-cycle)",8,2014,30.25941,-97.74971
"8030",10555800,153,11:28:22,2497,"Capitol Station / Congress & 11th","Local365",6,2016,30.2726,-97.74127
"8031",9900056929,95,19:12:00,2550,"Republic Square @ Guadalupe & 4th St.","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26774,-97.74692
"8032",9900288042,507,22:12:00,2575,"Riverside @ S. Lamar","Annual Membership (Austin B-cycle)",10,2014,30.26446,-97.75665
"8033",9900292119,101,14:12:04,2499,"City Hall / Lavaca & 2nd","Local365",10,2015,30.26476,-97.74678
"8034",9003708,529,17:50:54,2494,"2nd & Congress","Walk Up",3,2016,30.26408,-97.74355
"8035",9900055899,466,18:12:00,2571,"Red River & 8th Street","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26854,-97.73646
"8036",9900171061,221,00:12:00,2570,"South Congress & Academy","Walk Up",6,2015,30.25226,-97.74854
"8037",9900064482,663,15:12:00,2538,"Bullock Museum @ Congress & MLK","Walk Up",3,2015,30.28039,-97.73809
"8038",14183909,517,15:04:48,2549,"Long Center @ South 1st & Riverside","Walk Up",3,2017,30.25941,-97.74971
"8039",15468370,273,18:14:33,2496,"8th & Congress","Local365",NA,NA,30.2698,-97.74186
"8040",8610971,382,16:22:06,2504,"South Congress & Elizabeth","Walk Up",1,2016,30.24891,-97.75019
"8041",9900251533,924,19:12:46,2564,"5th & San Marcos","Local365",9,2015,30.26416,-97.73289
"8042",9900348994,993,13:12:22,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",12,2015,30.26483,-97.739
"8043",15037889,265,11:50:01,1007,"Lavaca & 6th","Local30",NA,NA,30.26889,-97.74525
"8044",14046563,664,14:42:39,2496,"8th & Congress","Weekender",3,2017,30.2698,-97.74186
"8045",9900350470,371,12:12:38,2711,"Barton Springs @ Kinney Ave","Local365",12,2015,30.262,-97.76118
"8046",9900225377,829,14:12:00,2497,"Capitol Station / Congress & 11th","Local30",8,2015,30.2726,-97.74127
"8047",12896216,894,12:33:16,2707,"Rainey St @ Cummings","Walk Up",11,2016,30.25579,-97.73982
"8048",15453182,514,21:04:02,3619,"6th & Congress","Local365",NA,NA,30.26822,-97.74285
"8049",13679680,141,16:58:49,2503,"South Congress & James","Walk Up",2,2017,30.25103,-97.74926
"8050",13012929,728,14:13:21,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Walk Up",11,2016,30.27466,-97.77028
"8051",9900014547,432,18:12:01,1008,"Nueces @ 3rd","Local365",1,2016,30.26694,-97.74939
"8052",12283664,85,14:42:16,2711,"Barton Springs @ Kinney Ave","Walk Up",10,2016,30.262,-97.76118
"8053",9900086857,371,12:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Local30",3,2015,NA,NA
"8054",9900255178,132,12:12:46,2569,"East 11th St. & San Marcos","Walk Up",9,2015,30.26968,-97.73074
"8055",8643740,178,12:47:54,2707,"Rainey St @ Cummings","Walk Up",2,2016,30.25579,-97.73982
"8056",14228804,197,08:49:23,3293,"East 2nd & Pedernales","Local365",3,2017,30.25542,-97.71665
"8057",9900095499,447,12:12:00,2536,"Waller & 6th St.","Annual Membership (Austin B-cycle)",4,2014,30.26461,-97.73049
"8058",9900279135,110,19:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",10,2014,30.26483,-97.739
"8059",9900042075,46,12:12:00,2564,"5th & San Marcos","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26416,-97.73289
"8060",14045797,421,13:56:39,2494,"2nd & Congress","Walk Up",3,2017,30.26408,-97.74355
"8061",9900001525,93,12:12:00,2501,"5th & Bowie","Annual Membership (Austin B-cycle)",1,2014,30.2696,-97.75332
"8062",9900206098,864,19:12:00,2712,"Toomey Rd @ South Lamar","Local365",7,2015,30.26304,-97.75824
"8063",10048803,306,16:29:40,2563,"Davis at Rainey Street","Walk Up",5,2016,30.26019,-97.73845
"8064",12990960,550,16:15:00,2570,"South Congress & Academy","Walk Up",11,2016,30.25226,-97.74854
"8065",10014242,999,14:11:07,2575,"Riverside @ S. Lamar","Walk Up",5,2016,30.26446,-97.75665
"8066",10495171,815,10:23:16,2562,"San Jacinto & 8th Street","Local365",6,2016,30.26912,-97.73986
"8067",11740731,275,17:28:03,2495,"4th & Congress","Walk Up",9,2016,30.26634,-97.74378
"8068",9900315918,650,15:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","24-Hour Kiosk (Austin B-cycle)",11,2014,NA,NA
"8069",9900064434,400,14:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",3,2015,NA,NA
"8070",9900155725,201,09:12:00,2545,"ACC - Rio Grande & 12th","24-Hour Kiosk (Austin B-cycle)",6,2014,30.27595,-97.74739
"8071",9900320483,165,15:12:00,2502,"Barton Springs & Riverside","24-Hour Kiosk (Austin B-cycle)",11,2014,30.2587,-97.74872
"8072",10583099,442,18:44:47,3390,"Brazos & 6th","Local365",6,2016,30.26754,-97.74154
"8073",9900326761,548,12:12:02,2495,"4th & Congress","Local365",11,2015,30.26634,-97.74378
"8074",15360882,460,15:10:19,2572,"Barton Springs Pool","Walk Up",NA,NA,30.26452,-97.7712
"8075",9900303598,201,18:12:44,2499,"City Hall / Lavaca & 2nd","Local365",10,2015,30.26476,-97.74678
"8076",12337314,15,10:51:55,2707,"Rainey St @ Cummings","Walk Up",10,2016,30.25579,-97.73982
"8077",14207385,421,16:28:11,2567,"Palmer Auditorium","Weekender",3,2017,30.25971,-97.75346
"8078",9206030,509,20:52:10,2496,"8th & Congress","Weekender",3,2016,30.2698,-97.74186
"8079",11169722,863,16:08:43,2539,"Convention Center / 3rd & Trinity","Walk Up",7,2016,30.26426,-97.74023
"8080",9900150030,248,09:12:00,2566,"Pfluger Bridge @ W 2nd Street","Local30",5,2015,30.26717,-97.75484
"8081",9900200202,969,08:12:00,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",7,2015,30.26483,-97.739
"8082",9900350738,938,14:12:44,2498,"Convention Center / 4th St. @ MetroRail","Local365",12,2015,30.26483,-97.739
"8083",11718054,185,12:44:33,2497,"Capitol Station / Congress & 11th","Walk Up",9,2016,30.2726,-97.74127
"8084",9900228830,937,09:12:00,2549,"Long Center @ South 1st & Riverside","Local30",8,2015,30.25941,-97.74971
"8085",12630325,865,13:18:25,2497,"Capitol Station / Congress & 11th","Walk Up",10,2016,30.2726,-97.74127
"8086",9900257511,885,13:12:13,2548,"UT West Mall @ Guadalupe","Local365",9,2015,30.28576,-97.74181
"8087",11832362,36,19:05:20,2822,"East 6th at Robert Martinez","Local365",9,2016,30.26032,-97.71899
"8088",14887818,680,16:41:19,2494,"2nd & Congress","Local365",5,2017,30.26408,-97.74355
"8089",9001856,200,15:51:47,2574,"Zilker Park","Annual",3,2016,30.2659,-97.76822
"8090",12934943,855,17:32:39,2495,"4th & Congress","Walk Up",11,2016,30.26634,-97.74378
"8091",9113209,877,15:09:46,2496,"8th & Congress","Walk Up",3,2016,30.2698,-97.74186
"8092",11253491,425,19:06:05,2552,"3rd & West","Walk Up",8,2016,30.2678,-97.75189
"8093",14933661,866,17:21:50,3687,"Boardwalk West","Weekender",5,2017,30.25457,-97.74258
"8094",14098118,303,18:22:10,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",3,2017,30.26717,-97.75484
"8095",9158803,124,20:11:01,2564,"5th & San Marcos","Local30",3,2016,30.26416,-97.73289
"8096",9900127779,885,23:12:00,2503,"South Congress & James","24-Hour Kiosk (Austin B-cycle)",5,2014,30.25103,-97.74926
"8097",9900140312,878,14:12:00,2707,"Rainey St @ Cummings","Local365",5,2015,30.25579,-97.73982
"8098",9900004868,435,14:12:00,2549,"Long Center @ South 1st & Riverside","Walk Up",1,2015,30.25941,-97.74971
"8099",13798957,88,19:21:21,2711,"Barton Springs @ Kinney Ave","Walk Up",2,2017,30.262,-97.76118
"8100",14100534,578,22:03:59,3513,"South Congress & Barton Springs at the Austin American-Statesman","Local365",3,2017,30.25839,-97.74592
"8101",10660404,185,18:04:13,2495,"4th & Congress","Local365",6,2016,30.26634,-97.74378
"8102",9900282551,190,07:12:00,NA,"Convention Center/ 3rd & Trinity","Annual Membership (Austin B-cycle)",10,2014,NA,NA
"8103",9900260312,409,06:12:13,2571,"Red River & 8th Street","Local365",9,2015,30.26854,-97.73646
"8104",9900303629,577,08:12:11,2501,"5th & Bowie","Local30",10,2015,30.2696,-97.75332
"8105",9900136552,549,16:12:00,2501,"5th & Bowie","24-Hour Kiosk (Austin B-cycle)",5,2014,30.2696,-97.75332
"8106",9900237962,650,19:12:00,2575,"Riverside @ S. Lamar","Walk Up",8,2015,30.26446,-97.75665
"8107",9900350128,344,16:12:50,2496,"8th & Congress","Local365",12,2015,30.2698,-97.74186
"8108",12153002,958,17:48:02,2495,"4th & Congress","Local365",9,2016,30.26634,-97.74378
"8109",9900326013,993,16:12:01,2711,"Barton Springs @ Kinney Ave","Walk Up",11,2015,30.262,-97.76118
"8110",9900111796,576,08:12:00,2707,"Rainey St @ Cummings","Local365",4,2015,30.25579,-97.73982
"8111",9900030543,382,15:12:00,2499,"City Hall / Lavaca & 2nd","Local365",2,2015,30.26476,-97.74678
"8112",9900073944,411,10:12:00,2502,"Barton Springs & Riverside","Walk Up",3,2015,30.2587,-97.74872
"8113",9900070139,958,17:12:00,2499,"City Hall / Lavaca & 2nd","Walk Up",3,2015,30.26476,-97.74678
"8114",9900258961,540,12:12:39,2574,"Zilker Park","Walk Up",9,2015,30.2659,-97.76822
"8115",8693661,327,15:49:04,2541,"State Capitol @ 14th & Colorado","Walk Up",2,2016,30.27654,-97.74155
"8116",9900002536,446,12:12:00,2497,"Capitol Station / Congress & 11th","24-Hour Kiosk (Austin B-cycle)",1,2014,30.2726,-97.74127
"8117",9900032301,550,14:12:00,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",2,2015,30.26717,-97.75484
"8118",9900029977,670,16:12:00,2712,"Toomey Rd @ South Lamar","Walk Up",2,2015,30.26304,-97.75824
"8119",15520878,409,20:18:21,3513,"South Congress & Barton Springs at the Austin American-Statesman","Weekender",NA,NA,30.25839,-97.74592
"8120",9900052086,395,22:12:00,2495,"4th & Congress","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26634,-97.74378
"8121",9900088659,575,13:12:00,2822,"East 6th at Robert Martinez","Walk Up",3,2015,30.26032,-97.71899
"8122",9900143867,440,15:12:00,2568,"East 11th St. at Victory Grill","Walk Up",5,2015,30.26896,-97.72843
"8123",14391755,116,18:17:59,2501,"5th & Bowie","Walk Up",4,2017,30.2696,-97.75332
"8124",14975592,25,19:50:16,2563,"Davis at Rainey Street","Local30",5,2017,30.26019,-97.73845
"8125",9900063920,60,14:12:00,2494,"2nd & Congress","Walk Up",3,2015,30.26408,-97.74355
"8126",9900193812,414,19:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Annual Membership (Austin B-cycle)",7,2014,30.26774,-97.74692
